Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year,Total Attendance,Total_Attendances,Total_Over4hrs,Over4hr_Percentage,Total_Emergency,Emergency_Rate,Waited_12hr_Rate,Log_Total_Attendances,Prediction
MSitAE-SEPTEMBER-2021,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13139,0,4211,0,0,0,4861,0,4,0,0,0,1098,0,2896,0,424,678,2021.0,17350,17350,4865,28.040345821325648,3320,0.19135446685878962,0.0,9.761405420601672,14.841215578954813
MSitAE-SEPTEMBER-2021,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,1198,1198,0,0.0,0,0.0,0.0,7.089243155027514,0.7610793096612869
MSitAE-SEPTEMBER-2021,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6318,0,0,169,0,0,2252,0,0,49,0,0,976,58,2422,0,0,448,2021.0,6318,6318,2252,35.64419119974676,2422,0.3833491611269389,0.009180120291231402,8.751316246773456,35.523340268359796
MSitAE-SEPTEMBER-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3606,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2021.0,3606,3606,25,0.6932889628397115,0,0.0,0.0,8.19063168090354,3.6549563346403624
MSitAE-SEPTEMBER-2021,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5088,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,144,2021.0,5088,5088,1,0.019654088050314468,23,0.004520440251572327,0.0,8.534836626588833,2.7975287507811237
MSitAE-SEPTEMBER-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2021.0,2002,2002,2,0.0999000999000999,0,0.0,0.0,7.602401335665818,1.0333198732131545
MSitAE-SEPTEMBER-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5910,0,0,0,0,0,1571,0,0,0,0,0,0,0,979,0,0,259,2021.0,5910,5910,1571,26.58206429780034,979,0.16565143824027073,0.0,8.684570300824369,21.16187343105904
MSitAE-SEPTEMBER-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1588,0,0,0,0,0,85,0,0,0,0,0,0,0,2,191,2021.0,1588,1588,85,5.35264483627204,2,0.0012594458438287153,0.0,7.370860166536716,0.7851386495792149
MSitAE-SEPTEMBER-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,18353,0,4701,120,0,23,0,0,0,0,0,0,2015,0,3076,0,170,883,2021.0,23054,23054,0,0.0,3246,0.14079986119545415,0.0,10.045637944640806,16.338173571835508
MSitAE-SEPTEMBER-2021,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,18246,1497,8100,2260,0,138,7335,0,1877,673,0,6,1555,97,6778,37,585,1428,2021.0,27843,27843,9212,33.085515210286246,7400,0.2657759580504974,0.0034838199906619257,10.234372782288558,27.54488231874451
MSitAE-SEPTEMBER-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4927,0,281,271,0,11,427,0,0,24,0,0,6,0,772,0,0,212,2021.0,5208,5208,427,8.198924731182796,772,0.14823348694316435,0.0,8.558143177745192,15.454838162856388
MSitAE-SEPTEMBER-2021,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9918,0,6168,0,0,298,4942,0,52,0,0,1,346,3,2826,0,0,173,2021.0,16086,16086,4994,31.045629740146712,2826,0.17568071615069003,0.0001864975755315181,9.685766771390307,21.909576546361155
MSitAE-SEPTEMBER-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12272,0,4965,0,0,3093,5872,0,0,0,0,0,1949,57,4884,0,0,944,2021.0,17237,17237,5872,34.06625282821837,4884,0.28334396936821954,0.0033068399373440854,9.754871528207344,25.95762940728054
MSitAE-SEPTEMBER-2021,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14696,1958,0,0,0,0,5671,80,0,0,0,0,1292,456,3831,5,0,592,2021.0,16654,16654,5751,34.53224450582443,3836,0.23033505464152756,0.027380809415155517,9.72046575062778,31.764313023897515
MSitAE-SEPTEMBER-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6677,0,8704,49,0,266,2971,0,438,18,0,11,2035,90,2334,0,382,1276,2021.0,15381,15381,3409,22.1637084714908,2716,0.17658149665171316,0.005851375073142188,9.640953273616999,25.815222447947527
MSitAE-SEPTEMBER-2021,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16102,0,2160,0,0,0,3242,0,5,0,0,0,0,0,4470,0,0,756,2021.0,18262,18262,3247,17.780089803964515,4470,0.24477056182236337,0.0,9.812632434192041,14.429843548848243
MSitAE-SEPTEMBER-2021,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13266,1494,560,0,0,0,4263,0,7,0,0,0,752,0,3547,124,16,3560,2021.0,15320,15320,4270,27.872062663185375,3687,0.24066579634464752,0.0,9.636979715315753,20.50923772196594
MSitAE-SEPTEMBER-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8716,0,10390,0,0,0,1542,0,256,0,0,0,0,0,4953,0,27,887,2021.0,19106,19106,1798,9.41065633832304,4980,0.2606511043651209,0.0,9.857810039039476,14.429843548848243
MSitAE-SEPTEMBER-2021,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8363,0,5011,0,0,0,3293,0,27,0,0,0,784,20,2429,0,0,327,2021.0,13374,13374,3320,24.824285927919846,2429,0.1816210557798714,0.0014954389113204726,9.501142571764207,24.40329380327484
MSitAE-SEPTEMBER-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,969,0,0,85,0,0,26,0,0,0,0,0,0,0,78,0,21,2021.0,969,969,26,2.683178534571723,78,0.0804953560371517,0.0,6.877296071497429,5.0260483372626075
MSitAE-SEPTEMBER-2021,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11338,1472,6365,7,0,255,5618,71,217,3,0,0,871,2,3012,75,22,2113,2021.0,19175,19175,5906,30.80052151238592,3109,0.16213820078226857,0.00010430247718383312,9.86141477611422,20.35109979282872
MSitAE-SEPTEMBER-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7078,0,357,71,0,0,0,0,0,0,0,0,399,20,1768,0,0,499,2021.0,7435,7435,0,0.0,1768,0.23779421654337593,0.0026899798251513113,8.914088348841334,26.334490417049224
MSitAE-SEPTEMBER-2021,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12950,0,0,417,0,0,5209,0,0,138,0,0,1565,15,3723,0,0,1290,2021.0,12950,12950,5209,40.22393822393822,3723,0.28749034749034746,0.0011583011583011582,9.468928284223587,28.194113941293836
MSitAE-SEPTEMBER-2021,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20537,0,0,2376,0,0,0,0,0,0,0,0,658,0,5129,0,0,1075,2021.0,20537,20537,0,0.0,5129,0.24974436383113405,0.0,9.93003210775824,14.429843548848243
MSitAE-SEPTEMBER-2021,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8269,0,2137,263,0,0,2897,0,0,0,0,0,567,1,2054,0,0,495,2021.0,10406,10406,2897,27.83970786084951,2054,0.19738612339035172,9.609840476648087e-05,9.25023393563786,24.69199280402389
MSitAE-SEPTEMBER-2021,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4589,0,711,235,0,51,866,0,0,33,0,0,38,0,1059,0,0,368,2021.0,5300,5300,866,16.339622641509436,1059,0.19981132075471697,0.0,8.575650760987806,16.964120809187644
MSitAE-SEPTEMBER-2021,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11729,0,0,414,0,0,1847,0,0,0,0,0,599,2,1536,0,0,362,2021.0,11729,11729,1847,15.74729303435928,1536,0.13095745587859153,0.00017051752067524938,9.36990494164752,20.07411448280928
MSitAE-SEPTEMBER-2021,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7096,0,6978,0,0,903,3095,0,260,0,0,0,663,0,3278,0,0,718,2021.0,14074,14074,3355,23.838283359386104,3278,0.23291175216711668,0.0,9.552155453007892,21.12428935849144
MSitAE-SEPTEMBER-2021,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10137,0,4931,0,0,177,3666,0,21,0,0,0,1005,1,2223,0,94,2030,2021.0,15068,15068,3687,24.469073533315637,2317,0.153769577913459,6.636580833554553e-05,9.620394932418154,20.709225072466324
MSitAE-SEPTEMBER-2021,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,5231,0,0,59,0,0,37,0,0,0,0,0,0,0,0,0,2021.0,5231,5231,37,0.7073217358057733,0,0.0,0.0,8.562548893137034,2.797334782357035
MSitAE-SEPTEMBER-2021,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5566,0,0,110,0,0,1875,0,0,18,0,0,206,109,1354,0,0,291,2021.0,5566,5566,1875,33.68666906216313,1354,0.24326266618756737,0.019583183614804166,8.624611588183507,34.97520857812955
MSitAE-SEPTEMBER-2021,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10280,346,7888,0,0,299,5338,0,452,0,0,0,1104,98,3999,4,0,1309,2021.0,18514,18514,5790,31.27363076590688,4003,0.21621475640056173,0.005293291563141406,9.826336493347712,26.211019784475628
MSitAE-SEPTEMBER-2021,RM3,NHS ENGLAND NORTH WEST ,SALFORD ROYAL NHS FOUNDATION TRUST,8941,0,426,0,0,0,3608,0,0,0,0,0,913,0,2286,0,0,356,2021.0,9367,9367,3608,38.518202199209995,2286,0.24404825451051565,0.0,9.145054905277552,21.056714766551785
MSitAE-SEPTEMBER-2021,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11137,0,2716,29,0,0,2472,0,8,3,0,0,247,0,2987,0,0,322,2021.0,13853,13853,2480,17.902259438388796,2987,0.2156211650905941,0.0,9.536329278582551,21.12428935849144
MSitAE-SEPTEMBER-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13436,0,10736,335,0,619,5547,0,909,87,0,112,1013,53,3955,0,0,838,2021.0,24172,24172,6456,26.708588449445642,3955,0.16361906337911633,0.0021926195598212807,10.0929915868061,24.21590750763122
MSitAE-SEPTEMBER-2021,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10355,0,0,305,0,0,3958,0,0,0,0,0,668,120,2356,0,0,706,2021.0,10355,10355,3958,38.22308063737325,2356,0.22752293577981653,0.01158860453887011,9.245321340871428,31.58743077078474
MSitAE-SEPTEMBER-2021,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5594,304,16,402,0,0,1686,0,0,0,0,0,1,0,1414,0,0,523,2021.0,5914,5914,1686,28.508623605005074,1414,0.23909367602299628,0.0,8.685246776412487,21.16187343105904
MSitAE-SEPTEMBER-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021.0,4335,4335,1,0.02306805074971165,0,0.0,0.0,8.374707543119483,3.676814179302662
MSitAE-SEPTEMBER-2021,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11055,0,0,0,0,0,4920,0,0,0,0,0,1199,5,2597,0,0,1293,2021.0,11055,11055,4920,44.50474898236092,2597,0.23491632745364088,0.0004522840343735866,9.310728546007452,25.81651776872764
MSitAE-SEPTEMBER-2021,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21967,1520,0,0,0,0,10121,37,0,0,0,0,2130,148,4377,1,0,2883,2021.0,23487,23487,10158,43.24945714650658,4378,0.18640098778047431,0.006301358198152169,10.064244931414242,26.85660480165267
MSitAE-SEPTEMBER-2021,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13688,0,9178,411,0,1286,6392,0,2440,169,0,194,1898,122,3691,0,0,718,2021.0,22866,22866,8832,38.625032799790084,3691,0.1614187002536517,0.005335432519898539,10.037450102199095,26.131952904091907
MSitAE-SEPTEMBER-2021,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7843,0,0,549,0,0,3046,0,0,164,0,0,780,38,3005,0,0,1682,2021.0,7843,7843,3046,38.83717965064389,3005,0.3831442050235879,0.0048450847889838075,8.967504187316237,30.571338271517366
MSitAE-SEPTEMBER-2021,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12465,1511,6995,0,0,442,3317,106,0,0,0,0,236,0,3486,23,1,2257,2021.0,20971,20971,3423,16.322540651375707,3510,0.16737399265652567,0.0,9.950943493692423,15.789921498718552
MSitAE-SEPTEMBER-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7204,0,3622,889,0,1238,3119,0,0,0,0,0,317,0,3665,0,0,571,2021.0,10826,10826,3119,28.810271568446332,3665,0.33853685571771663,0.0,9.289798293310898,21.056714766551785
MSitAE-SEPTEMBER-2021,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8585,0,1791,222,0,6,2581,0,2,30,0,0,706,14,2364,0,0,779,2021.0,10376,10376,2583,24.893986121819584,2364,0.22783346183500386,0.0013492675404780262,9.247347097605278,25.921270120155963
MSitAE-SEPTEMBER-2021,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9074,0,5283,226,0,1254,3017,0,450,33,0,0,1396,9,2208,0,0,826,2021.0,14357,14357,3467,24.148498990039702,2208,0.153792575050498,0.0006268719091732256,9.572062557136428,20.83530847725955
MSitAE-SEPTEMBER-2021,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14631,0,9139,156,0,74,4424,0,115,0,0,0,548,0,4641,0,237,1363,2021.0,23770,23770,4539,19.095498527555744,4878,0.20521665965502733,0.0,10.076221629305257,17.02707301617224
MSitAE-SEPTEMBER-2021,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17600,381,5996,477,0,0,8562,0,0,96,0,0,1108,0,5095,0,0,1516,2021.0,23977,23977,8562,35.709221337114734,5095,0.21249530800350336,0.0,10.0848920222676,17.02707301617224
MSitAE-SEPTEMBER-2021,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8586,0,2457,196,0,104,2315,0,68,18,0,4,438,111,2301,0,24,771,2021.0,11043,11043,2383,21.579280992483927,2325,0.21054061396359686,0.010051616408584624,9.309642573050045,31.225507371691915
MSitAE-SEPTEMBER-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,9639,0,0,238,0,0,292,0,0,0,0,0,0,0,0,0,2021.0,9639,9639,292,3.0293598921049902,0,0.0,0.0,9.17367638760459,2.2018193191151534
MSitAE-SEPTEMBER-2021,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6973,0,0,62,0,0,1850,0,0,3,0,0,70,0,1834,0,0,693,2021.0,6973,6973,1850,26.53090491897318,1834,0.26301448443998277,0.0,8.849944227235596,21.104888778344076
MSitAE-SEPTEMBER-2021,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30254,0,2512,736,0,78,7859,0,122,77,0,2,1209,0,8912,0,355,1311,2021.0,32766,32766,7981,24.357565769395105,9267,0.28282365867057313,0.0,10.397177190355384,16.907684273695477
MSitAE-SEPTEMBER-2021,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11010,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,2021.0,11010,11010,70,0.6357856494096277,1,9.082652134423252e-05,0.0,9.306650052113591,1.889959052768805
MSitAE-SEPTEMBER-2021,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30923,2718,7168,538,188,213,13873,17,630,230,0,14,2674,26,8579,36,8,1470,2021.0,40809,40809,14520,35.58038667940895,8623,0.21130142860643486,0.000637114362027984,10.616682428399852,29.004550259187102
MSitAE-SEPTEMBER-2021,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,9241,396,6384,1033,0,0,4053,0,485,209,0,0,1241,30,1982,0,0,340,2021.0,16021,16021,4538,28.325323013544722,1982,0.12371262717683042,0.0018725422882466761,9.681718056775063,22.284441762808385
MSitAE-SEPTEMBER-2021,RW6,NHS ENGLAND NORTH WEST ,PENNINE ACUTE HOSPITALS NHS TRUST,16033,0,4109,0,0,0,6623,0,452,0,0,0,1169,250,3943,0,51,1149,2021.0,20142,20142,7075,35.125608181908454,3994,0.19829212590606693,0.012411875682653162,9.910612112478423,31.082338134127966
MSitAE-SEPTEMBER-2021,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13299,276,413,1112,0,0,2458,0,0,90,0,0,746,52,2058,7,0,138,2021.0,13988,13988,2458,17.572204746925937,2065,0.1476265370317415,0.0037174721189591076,9.546026585476431,25.30059734693161
MSitAE-SEPTEMBER-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12217,0,6357,327,0,0,3766,0,0,68,0,0,796,15,1507,0,0,306,2021.0,18574,18574,3766,20.27565414019597,1507,0.08113491978033811,0.0008075804888553892,9.82957186958596,5.87843516652344
MSitAE-SEPTEMBER-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6801,0,201,133,0,0,2565,0,8,43,0,0,464,118,1522,0,0,415,2021.0,7002,7002,2573,36.746643816052554,1522,0.2173664667237932,0.016852327906312484,8.854093907655518,33.471178578646274
MSitAE-SEPTEMBER-2021,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5044,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2021.0,5044,5044,9,0.17842981760507534,0,0.0,0.0,8.52615293278771,3.225939650486187
MSitAE-SEPTEMBER-2021,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11554,0,5698,26,0,0,5760,0,776,7,0,0,2030,71,3680,0,0,999,2021.0,17252,17252,6536,37.88546255506608,3680,0.21330860190122886,0.004115464873637839,9.755741320381864,26.14545865636428
MSitAE-SEPTEMBER-2021,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12884,730,3876,0,0,0,3438,0,3,0,0,0,95,15,3589,0,0,704,2021.0,17490,17490,3441,19.67409948542024,3589,0.20520297312750144,0.0008576329331046312,9.769441741907062,25.308643484562978
MSitAE-SEPTEMBER-2021,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13669,1190,1337,93,0,0,0,0,0,0,0,0,502,5,3894,8,0,2068,2021.0,16196,16196,0,0.0,3902,0.24092368486045937,0.0003087182020251914,9.692581318886397,25.520997189628737
MSitAE-SEPTEMBER-2021,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1520,0,0,0,0,0,17,0,0,0,0,0,0,0,51,0,2021.0,1520,1520,17,1.118421052631579,51,0.03355263157894737,0.0,7.327123292259293,0.7851386495792149
MSitAE-SEPTEMBER-2021,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9753,0,0,265,0,0,3036,0,0,74,0,0,703,2,2885,0,0,684,2021.0,9753,9753,3036,31.128883420486,2885,0.29580641853788575,0.00020506510817184457,9.185432736269998,28.353915021976146
MSitAE-SEPTEMBER-2021,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10832,0,7186,466,0,0,5501,0,0,209,0,0,1186,73,2251,0,0,1306,2021.0,18018,18018,5501,30.53058053058053,2251,0.12493062493062493,0.004051504051504052,9.799182035726814,23.786246955959037
MSitAE-SEPTEMBER-2021,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16270,1552,222,517,0,0,0,0,0,0,0,0,834,140,4677,0,0,3014,2021.0,18044,18044,0,0.0,4677,0.25919973398359564,0.007758811793393926,9.800623917076889,27.426413101493562
MSitAE-SEPTEMBER-2021,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23676,1028,19197,0,0,0,8011,3,1607,0,0,0,2875,117,5626,0,0,1359,2021.0,43901,43901,9621,21.915218332156446,5626,0.12815197831484476,0.0026650873556411016,10.689715156112085,23.375373317735228
MSitAE-SEPTEMBER-2021,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13933,389,7453,477,0,1,6868,0,517,185,0,0,1588,127,5181,0,0,2029,2021.0,21775,21775,7385,33.915040183696895,5181,0.23793340987370837,0.005832376578645235,9.988563724891247,26.245627082869238
MSitAE-SEPTEMBER-2021,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9275,0,0,0,0,0,2094,0,0,0,0,0,314,4,1207,0,0,75,2021.0,9275,9275,2094,22.576819407008088,1207,0.13013477088948788,0.00043126684636118597,9.135185698375423,20.16390142050751
MSitAE-SEPTEMBER-2021,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10998,0,1402,1041,0,0,2992,0,0,197,0,0,396,21,2789,0,0,824,2021.0,12400,12400,2992,24.129032258064516,2789,0.22491935483870967,0.0016935483870967741,9.425532393502772,25.878893171051754
MSitAE-SEPTEMBER-2021,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,7455,0,0,3261,0,0,36,0,0,0,0,0,0,0,0,146,2021.0,7455,7455,36,0.482897384305835,0,0.0,0.0,8.916774356365426,2.1546226796037757
MSitAE-SEPTEMBER-2021,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,17558,0,3843,764,0,349,5927,0,23,78,0,0,1177,22,4829,0,448,1326,2021.0,21401,21401,5950,27.80243913835802,5277,0.24657726274473155,0.0010279893462922293,9.971239654586947,25.426767721446755
MSitAE-SEPTEMBER-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9304,676,1847,181,0,68,3159,2,0,24,0,0,629,0,2124,0,0,1579,2021.0,11827,11827,3161,26.72698063752431,2124,0.17958907584340913,0.0,9.378224880972368,21.056714766551785
MSitAE-SEPTEMBER-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.0,2621,2621,0,0.0,0,0.0,0.0,7.871692664323645,3.1090042235637396
MSitAE-SEPTEMBER-2021,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2774,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,2021.0,2774,2774,119,4.2898341744772885,0,0.0,0.0,7.928406026180535,3.162291143565292
MSitAE-SEPTEMBER-2021,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3581,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,2021.0,3581,3581,562,15.693940240156381,0,0.0,0.0,8.183676582620658,3.6549563346403624
MSitAE-SEPTEMBER-2021,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9509,0,5435,173,0,59,0,0,0,0,0,0,861,156,2584,0,40,574,2021.0,14944,14944,0,0.0,2624,0.17558886509635974,0.0104389721627409,9.612132074718039,29.398836015484427
MSitAE-SEPTEMBER-2021,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6392,0,193,343,0,0,2010,0,0,0,0,0,42,1,2427,0,8,544,2021.0,6585,6585,2010,30.52391799544419,2435,0.3697798025816249,0.00015186028853454822,8.792701462936309,28.269517577862963
MSitAE-SEPTEMBER-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1382,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2021.0,1382,1382,41,2.9667149059334297,0,0.0,0.0,7.232010331664759,0.7768824195703219
