Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year
MSitAE-SEPTEMBER-2021,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7733,0,0,393,0,0,0,0,0,0,0,0,477,0,2560,0,0,477,2021
MSitAE-SEPTEMBER-2021,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11516,0,4613,82,0,253,5858,0,800,0,0,15,868,36,3160,0,100,1511,2021
MSitAE-SEPTEMBER-2021,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6742,0,8536,0,0,12,2802,0,161,0,0,1,299,3,1833,0,0,1152,2021
MSitAE-SEPTEMBER-2021,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18758,0,10347,846,0,0,0,0,0,0,0,0,806,8,2582,0,0,387,2021
MSitAE-SEPTEMBER-2021,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7858,0,3327,540,0,55,2929,0,1,207,0,0,490,9,2382,0,0,1591,2021
MSitAE-SEPTEMBER-2021,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,6790,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3399,0,10867,0,0,0,0,0,0,0,0,0,233,5,1348,0,552,2069,2021
MSitAE-SEPTEMBER-2021,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8985,799,7371,463,2,964,3832,0,54,186,0,12,888,5,2988,0,0,2659,2021
MSitAE-SEPTEMBER-2021,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2021
MSitAE-SEPTEMBER-2021,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10488,1226,0,963,0,0,2758,84,0,240,0,0,158,0,3343,19,0,1318,2021
MSitAE-SEPTEMBER-2021,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13139,0,4211,0,0,0,4861,0,4,0,0,0,1098,0,2896,0,424,678,2021
MSitAE-SEPTEMBER-2021,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6318,0,0,169,0,0,2252,0,0,49,0,0,976,58,2422,0,0,448,2021
MSitAE-SEPTEMBER-2021,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3606,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5088,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,144,2021
MSitAE-SEPTEMBER-2021,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2021
MSitAE-SEPTEMBER-2021,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5910,0,0,0,0,0,1571,0,0,0,0,0,0,0,979,0,0,259,2021
MSitAE-SEPTEMBER-2021,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1588,0,0,0,0,0,85,0,0,0,0,0,0,0,2,191,2021
MSitAE-SEPTEMBER-2021,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,18353,0,4701,120,0,23,0,0,0,0,0,0,2015,0,3076,0,170,883,2021
MSitAE-SEPTEMBER-2021,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,18246,1497,8100,2260,0,138,7335,0,1877,673,0,6,1555,97,6778,37,585,1428,2021
MSitAE-SEPTEMBER-2021,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4927,0,281,271,0,11,427,0,0,24,0,0,6,0,772,0,0,212,2021
MSitAE-SEPTEMBER-2021,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9918,0,6168,0,0,298,4942,0,52,0,0,1,346,3,2826,0,0,173,2021
MSitAE-SEPTEMBER-2021,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12272,0,4965,0,0,3093,5872,0,0,0,0,0,1949,57,4884,0,0,944,2021
MSitAE-SEPTEMBER-2021,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14696,1958,0,0,0,0,5671,80,0,0,0,0,1292,456,3831,5,0,592,2021
MSitAE-SEPTEMBER-2021,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6677,0,8704,49,0,266,2971,0,438,18,0,11,2035,90,2334,0,382,1276,2021
MSitAE-SEPTEMBER-2021,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16102,0,2160,0,0,0,3242,0,5,0,0,0,0,0,4470,0,0,756,2021
MSitAE-SEPTEMBER-2021,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13266,1494,560,0,0,0,4263,0,7,0,0,0,752,0,3547,124,16,3560,2021
MSitAE-SEPTEMBER-2021,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8716,0,10390,0,0,0,1542,0,256,0,0,0,0,0,4953,0,27,887,2021
MSitAE-SEPTEMBER-2021,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8363,0,5011,0,0,0,3293,0,27,0,0,0,784,20,2429,0,0,327,2021
MSitAE-SEPTEMBER-2021,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,969,0,0,85,0,0,26,0,0,0,0,0,0,0,78,0,21,2021
MSitAE-SEPTEMBER-2021,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11338,1472,6365,7,0,255,5618,71,217,3,0,0,871,2,3012,75,22,2113,2021
MSitAE-SEPTEMBER-2021,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7078,0,357,71,0,0,0,0,0,0,0,0,399,20,1768,0,0,499,2021
MSitAE-SEPTEMBER-2021,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12950,0,0,417,0,0,5209,0,0,138,0,0,1565,15,3723,0,0,1290,2021
MSitAE-SEPTEMBER-2021,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20537,0,0,2376,0,0,0,0,0,0,0,0,658,0,5129,0,0,1075,2021
MSitAE-SEPTEMBER-2021,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8269,0,2137,263,0,0,2897,0,0,0,0,0,567,1,2054,0,0,495,2021
MSitAE-SEPTEMBER-2021,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4589,0,711,235,0,51,866,0,0,33,0,0,38,0,1059,0,0,368,2021
MSitAE-SEPTEMBER-2021,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11729,0,0,414,0,0,1847,0,0,0,0,0,599,2,1536,0,0,362,2021
MSitAE-SEPTEMBER-2021,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7096,0,6978,0,0,903,3095,0,260,0,0,0,663,0,3278,0,0,718,2021
MSitAE-SEPTEMBER-2021,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10137,0,4931,0,0,177,3666,0,21,0,0,0,1005,1,2223,0,94,2030,2021
MSitAE-SEPTEMBER-2021,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,5231,0,0,59,0,0,37,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5566,0,0,110,0,0,1875,0,0,18,0,0,206,109,1354,0,0,291,2021
MSitAE-SEPTEMBER-2021,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10280,346,7888,0,0,299,5338,0,452,0,0,0,1104,98,3999,4,0,1309,2021
MSitAE-SEPTEMBER-2021,RM3,NHS ENGLAND NORTH WEST ,SALFORD ROYAL NHS FOUNDATION TRUST,8941,0,426,0,0,0,3608,0,0,0,0,0,913,0,2286,0,0,356,2021
MSitAE-SEPTEMBER-2021,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11137,0,2716,29,0,0,2472,0,8,3,0,0,247,0,2987,0,0,322,2021
MSitAE-SEPTEMBER-2021,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,13436,0,10736,335,0,619,5547,0,909,87,0,112,1013,53,3955,0,0,838,2021
MSitAE-SEPTEMBER-2021,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10355,0,0,305,0,0,3958,0,0,0,0,0,668,120,2356,0,0,706,2021
MSitAE-SEPTEMBER-2021,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5594,304,16,402,0,0,1686,0,0,0,0,0,1,0,1414,0,0,523,2021
MSitAE-SEPTEMBER-2021,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11055,0,0,0,0,0,4920,0,0,0,0,0,1199,5,2597,0,0,1293,2021
MSitAE-SEPTEMBER-2021,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21967,1520,0,0,0,0,10121,37,0,0,0,0,2130,148,4377,1,0,2883,2021
MSitAE-SEPTEMBER-2021,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13688,0,9178,411,0,1286,6392,0,2440,169,0,194,1898,122,3691,0,0,718,2021
MSitAE-SEPTEMBER-2021,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7843,0,0,549,0,0,3046,0,0,164,0,0,780,38,3005,0,0,1682,2021
MSitAE-SEPTEMBER-2021,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12465,1511,6995,0,0,442,3317,106,0,0,0,0,236,0,3486,23,1,2257,2021
MSitAE-SEPTEMBER-2021,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7204,0,3622,889,0,1238,3119,0,0,0,0,0,317,0,3665,0,0,571,2021
MSitAE-SEPTEMBER-2021,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8585,0,1791,222,0,6,2581,0,2,30,0,0,706,14,2364,0,0,779,2021
MSitAE-SEPTEMBER-2021,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9074,0,5283,226,0,1254,3017,0,450,33,0,0,1396,9,2208,0,0,826,2021
MSitAE-SEPTEMBER-2021,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14631,0,9139,156,0,74,4424,0,115,0,0,0,548,0,4641,0,237,1363,2021
MSitAE-SEPTEMBER-2021,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17600,381,5996,477,0,0,8562,0,0,96,0,0,1108,0,5095,0,0,1516,2021
MSitAE-SEPTEMBER-2021,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8586,0,2457,196,0,104,2315,0,68,18,0,4,438,111,2301,0,24,771,2021
MSitAE-SEPTEMBER-2021,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,9639,0,0,238,0,0,292,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6973,0,0,62,0,0,1850,0,0,3,0,0,70,0,1834,0,0,693,2021
MSitAE-SEPTEMBER-2021,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30254,0,2512,736,0,78,7859,0,122,77,0,2,1209,0,8912,0,355,1311,2021
MSitAE-SEPTEMBER-2021,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11010,0,0,0,0,0,70,0,0,0,0,0,0,0,1,0,2021
MSitAE-SEPTEMBER-2021,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30923,2718,7168,538,188,213,13873,17,630,230,0,14,2674,26,8579,36,8,1470,2021
MSitAE-SEPTEMBER-2021,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,9241,396,6384,1033,0,0,4053,0,485,209,0,0,1241,30,1982,0,0,340,2021
MSitAE-SEPTEMBER-2021,RW6,NHS ENGLAND NORTH WEST ,PENNINE ACUTE HOSPITALS NHS TRUST,16033,0,4109,0,0,0,6623,0,452,0,0,0,1169,250,3943,0,51,1149,2021
MSitAE-SEPTEMBER-2021,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,61,2021
MSitAE-SEPTEMBER-2021,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13299,276,413,1112,0,0,2458,0,0,90,0,0,746,52,2058,7,0,138,2021
MSitAE-SEPTEMBER-2021,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12217,0,6357,327,0,0,3766,0,0,68,0,0,796,15,1507,0,0,306,2021
MSitAE-SEPTEMBER-2021,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6801,0,201,133,0,0,2565,0,8,43,0,0,464,118,1522,0,0,415,2021
MSitAE-SEPTEMBER-2021,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5044,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11554,0,5698,26,0,0,5760,0,776,7,0,0,2030,71,3680,0,0,999,2021
MSitAE-SEPTEMBER-2021,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12884,730,3876,0,0,0,3438,0,3,0,0,0,95,15,3589,0,0,704,2021
MSitAE-SEPTEMBER-2021,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13669,1190,1337,93,0,0,0,0,0,0,0,0,502,5,3894,8,0,2068,2021
MSitAE-SEPTEMBER-2021,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1520,0,0,0,0,0,17,0,0,0,0,0,0,0,51,0,2021
MSitAE-SEPTEMBER-2021,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9753,0,0,265,0,0,3036,0,0,74,0,0,703,2,2885,0,0,684,2021
MSitAE-SEPTEMBER-2021,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10832,0,7186,466,0,0,5501,0,0,209,0,0,1186,73,2251,0,0,1306,2021
MSitAE-SEPTEMBER-2021,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16270,1552,222,517,0,0,0,0,0,0,0,0,834,140,4677,0,0,3014,2021
MSitAE-SEPTEMBER-2021,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,23676,1028,19197,0,0,0,8011,3,1607,0,0,0,2875,117,5626,0,0,1359,2021
MSitAE-SEPTEMBER-2021,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13933,389,7453,477,0,1,6868,0,517,185,0,0,1588,127,5181,0,0,2029,2021
MSitAE-SEPTEMBER-2021,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9275,0,0,0,0,0,2094,0,0,0,0,0,314,4,1207,0,0,75,2021
MSitAE-SEPTEMBER-2021,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10998,0,1402,1041,0,0,2992,0,0,197,0,0,396,21,2789,0,0,824,2021
MSitAE-SEPTEMBER-2021,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,7455,0,0,3261,0,0,36,0,0,0,0,0,0,0,0,146,2021
MSitAE-SEPTEMBER-2021,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,17558,0,3843,764,0,349,5927,0,23,78,0,0,1177,22,4829,0,448,1326,2021
MSitAE-SEPTEMBER-2021,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9304,676,1847,181,0,68,3159,2,0,24,0,0,629,0,2124,0,0,1579,2021
MSitAE-SEPTEMBER-2021,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2774,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3581,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9509,0,5435,173,0,59,0,0,0,0,0,0,861,156,2584,0,40,574,2021
MSitAE-SEPTEMBER-2021,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6392,0,193,343,0,0,2010,0,0,0,0,0,42,1,2427,0,8,544,2021
MSitAE-SEPTEMBER-2021,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1382,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2021
MSitAE-SEPTEMBER-2021,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,720,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11913,0,17464,269,0,0,4004,0,2012,84,0,0,1018,7,5953,0,0,1488,2021
MSitAE-SEPTEMBER-2021,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11804,0,366,0,0,124,5747,0,8,0,0,1,1008,123,3335,0,0,577,2021
MSitAE-SEPTEMBER-2021,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12050,3768,9485,0,0,0,0,0,0,0,0,0,1331,17,2960,2,0,1136,2021
MSitAE-SEPTEMBER-2021,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11352,2060,0,998,0,0,3799,26,0,0,0,0,323,0,2850,1,0,890,2021
MSitAE-SEPTEMBER-2021,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6815,0,2058,78,0,30,3332,0,20,17,0,5,624,26,2382,0,0,921,2021
MSitAE-SEPTEMBER-2021,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10763,0,1829,69,0,104,5175,0,114,24,0,3,1541,131,2769,0,42,1774,2021
MSitAE-SEPTEMBER-2021,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,12293,0,0,0,0,0,2977,0,0,0,0,0,683,0,2502,0,0,1327,2021
MSitAE-SEPTEMBER-2021,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,4138,0,0,444,0,0,111,0,0,29,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7033,0,3154,328,0,126,2424,0,61,78,0,5,506,0,2627,0,251,533,2021
MSitAE-SEPTEMBER-2021,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,3987,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2021
MSitAE-SEPTEMBER-2021,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16480,0,4762,0,0,600,0,0,0,0,0,0,40,0,4481,0,0,1359,2021
MSitAE-SEPTEMBER-2021,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3302,0,2018,16,0,35,1106,0,0,3,0,0,426,6,1112,0,0,156,2021
MSitAE-SEPTEMBER-2021,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5957,0,3995,0,0,416,2239,0,260,0,0,9,476,11,2245,0,0,1536,2021
MSitAE-SEPTEMBER-2021,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6694,0,659,0,0,0,2889,0,40,0,0,0,278,0,1725,0,0,723,2021
MSitAE-SEPTEMBER-2021,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8043,0,2629,225,0,173,3929,0,30,86,0,2,631,11,2225,0,0,1453,2021
MSitAE-SEPTEMBER-2021,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,21616,0,4262,478,0,155,6639,0,3,118,0,0,855,49,3652,0,0,461,2021
MSitAE-SEPTEMBER-2021,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8518,132,3671,0,0,80,0,0,0,0,0,0,449,115,2525,0,984,0,2021
MSitAE-SEPTEMBER-2021,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7704,0,2659,69,0,41,2732,0,37,14,0,1,1255,1,1958,0,0,206,2021
MSitAE-SEPTEMBER-2021,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,10313,0,1149,86,0,15,3233,0,46,31,0,0,672,71,2245,0,19,718,2021
MSitAE-SEPTEMBER-2021,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7661,0,2259,112,0,0,2199,0,0,0,0,0,750,49,2145,0,0,102,2021
MSitAE-SEPTEMBER-2021,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17602,0,10950,450,0,12,8328,0,0,184,0,0,1443,7,3952,0,0,1014,2021
MSitAE-SEPTEMBER-2021,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,6407,0,11310,294,0,352,3659,0,8,107,0,0,1390,297,2608,0,0,707,2021
